ID,Base,State,CONUS/OCONUS,MAJCOM,NAF,Wing,Group,Unit
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,HQ,439 AIRLIFT WING (OL FM00)
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 CES
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 COMMUNICATIONS SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 OPERATIONS GROUP,439 CONTINGENCY RESPON FLIGHT
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 CONTRACTING FLIGHT
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 FORCE SUPPORT SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 LOGISTICS READINES SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MAINTENANCE GROUP,439 MAINTENANCE SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 OPERATIONS GROUP,439 OPERATIONS SUPPORT SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,439 SFS
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,58 AERIAL PORT SQUADRON
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MAINTENANCE GROUP,HQ
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 MISSION SUPPORT GROUP,HQ
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,439 OPERATIONS GROUP,HQ
851,Westover Air Reserve Base,MA,CONUS,AFRC,4 AF,439 AIRLIFT WING,HQ,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 OPERATIONS GROUP,445 AEROMED EVAC SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,HQ,445 AEROMED STG SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,HQ,445 AEROSPACE MEDICINE SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MAINTENANCE GROUP,445 AIRCRAFT MAINT SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,445 CES
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,445 FORCE SUPPORT SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,445 FORCE SUPPORT SQUADRON (OL SC00)
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,445 LOGISTICS READINES SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MAINTENANCE GROUP,445 MAINTENANCE SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 OPERATIONS GROUP,445 OPERATIONS SUPPORT SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,445 SFS
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,87 AERIAL PORT SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 OPERATIONS GROUP,89 AIRLIFT SQUADRON
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MAINTENANCE GROUP,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 MISSION SUPPORT GROUP,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,445 OPERATIONS GROUP,HQ
859,Wright-Patterson Air Force Base,OH,CONUS,AFRC,4 AF,445 AIRLIFT WING,HQ,HQ
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,313 AIRLIFT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,36 AERIAL PORT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,446 AEROMED EVAC SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,HQ,446 AEROMED STG SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,HQ,446 AEROSPACE MEDICINE SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MAINTENANCE GROUP,446 AIRCRAFT MAINT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,HQ,446 AIRLIFT WING (OL FM00)
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,446 CES
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,446 FORCE SUPPORT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,446 FORCE SUPPORT SQUADRON (OL SC00)
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,446 LOGISTICS READINES FLIGHT
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MAINTENANCE GROUP,446 MAINTENANCE SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,446 OPERATIONS SUPPORT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,446 SFS
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,728 AIRLIFT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,86 AERIAL PORT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,97 AIRLIFT SQUADRON
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MAINTENANCE GROUP,HQ
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 MISSION SUPPORT GROUP,HQ
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,446 OPERATIONS GROUP,HQ
317,Joint Base Lewis-McChord Air Base Station,WA,CONUS,AFRC,4 AF,446 AIRLIFT WING,HQ,HQ
82,"CAMPIA TURZII CAP, R",Romania,OCONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,131 FIGHTER SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,336 AIR REFUELING SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,452 AEROMED EVAC SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MEDICAL GROUP,452 AEROMED STG SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MEDICAL GROUP,452 AEROSPACE MEDICINE SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,HQ,452 AIR MOBILITY WING (OL FM00)
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MAINTENANCE GROUP,452 AIRCRAFT MAINT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 CES
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 COMMUNICATIONS SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,452 CONTINGENCY RESPON SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 CONTRACTING FLIGHT
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 FORCE SUPPORT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 LOGISTICS READINES SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MAINTENANCE GROUP,452 MAINTENANCE SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,452 OPERATIONS SUPPORT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,452 SFS
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,50 AERIAL PORT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,56 AERIAL PORT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,729 AIRLIFT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,729 AIRLIFT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MAINTENANCE GROUP,752 AIRCRAFT MAINT SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MEDICAL GROUP,752 MEDICAL SQUADRON
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MAINTENANCE GROUP,HQ
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MEDICAL GROUP,HQ
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 MISSION SUPPORT GROUP,HQ
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,452 OPERATIONS GROUP,HQ
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,HQ,HQ
393,March Joint Air Reserve Base,CA,CONUS,AFRC,4 AF,452 AIR MOBILITY WING,HQ,HQ
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 OPERATIONS GROUP,459 AEROMED EVAC SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,HQ,459 AEROMED STG SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,HQ,459 AEROSPACE MEDICINE SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,HQ,459 AIR REFUELING WING (OL FM00)
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MAINTENANCE GROUP,459 AIRCRAFT MAINT SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,459 CEF
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,459 FORCE SUPPORT SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,459 FORCE SUPPORT SQUADRON (OL SC00)
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,459 LOGISTICS READINES SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MAINTENANCE GROUP,459 MAINTENANCE SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 OPERATIONS GROUP,459 OPERATIONS SUPPORT SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,459 SFS
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,69 AERIAL PORT SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 OPERATIONS GROUP,756 AIR REFUELING SQUADRON
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,759 LOGISTICS READINES FLIGHT
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MAINTENANCE GROUP,HQ
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 MISSION SUPPORT GROUP,HQ
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,459 OPERATIONS GROUP,HQ
311,Joint Base Andrews,MD,CONUS,AFRC,4 AF,459 AIR REFUELING WING,HQ,HQ
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 OPERATIONS GROUP,465 AIR REFUELING SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MAINTENANCE GROUP,507 AIRCRAFT MAINT SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,507 CES
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,507 FORCE SUPPORT SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,507 FORCE SUPPORT SQUADRON (OL SC00)
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,507 LOGISTICS READINES SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MAINTENANCE GROUP,507 MAINTENANCE SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,HQ,507 MEDICAL SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 OPERATIONS GROUP,507 OPERATIONS SUPPORT SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,507 SFS
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,72 AERIAL PORT SQUADRON
20,Altus Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 OPERATIONS GROUP,730 AIR MOBILITY TRAIN SQUADRON
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MAINTENANCE GROUP,HQ
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 MISSION SUPPORT GROUP,HQ
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,507 OPERATIONS GROUP,HQ
811,Tinker Air Force Base,OK,CONUS,AFRC,4 AF,507 AIR REFUELING WING,HQ,HQ
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 OPERATIONS GROUP,326 AIRLIFT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,46 AERIAL PORT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,HQ,512 AEROSPACE MEDICINE SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MAINTENANCE GROUP,512 AIRCRAFT MAINT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,HQ,512 AIRLIFT WING (OL FM00)
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 CES
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 OPERATIONS GROUP,512 CONTINGENCY RESPON SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 FORCE SUPPORT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 FORCE SUPPORT SQUADRON (OL SC00)
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 LOGISTICS READINES SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MAINTENANCE GROUP,512 MAINTENANCE SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 MEMORIAL AFFAIRS SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 OPERATIONS GROUP,512 OPERATIONS SUPPORT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,512 SFS
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 OPERATIONS GROUP,709 AIRLIFT SQUADRON
315,Joint Base Langley Eustis,VA,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,71 AERIAL PORT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MAINTENANCE GROUP,712 AIRCRAFT MAINT SQUADRON
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MAINTENANCE GROUP,HQ
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 MISSION SUPPORT GROUP,HQ
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,512 OPERATIONS GROUP,HQ
158,Dover Air Force Base,DE,CONUS,AFRC,4 AF,512 AIRLIFT WING,HQ,HQ
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,35 AERIAL PORT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,514 AEROMED EVAC SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,HQ,514 AEROMED STG SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,HQ,514 AEROSPACE MEDICINE SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,514 AIR MOBILITY OPS SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,HQ,514 AIR MOBILITY WING (OL FM00)
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MAINTENANCE GROUP,514 AIRCRAFT MAINT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,514 CES
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,514 FORCE SUPPORT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,514 FORCE SUPPORT SQUADRON (OL SC00)
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,514 LOGISTICS READINES SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MAINTENANCE GROUP,514 MAINTENANCE SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,514 OPERATIONS SUPPORT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,514 SFS
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MAINTENANCE GROUP,714 AIRCRAFT MAINT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,732 AIRLIFT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,76 AIR REFUELING SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,78 AIR REFUELING SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,78 AIR REFUELING SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,88 AERIAL PORT SQUADRON
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MAINTENANCE GROUP,HQ
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 MISSION SUPPORT GROUP,HQ
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,514 OPERATIONS GROUP,HQ
320,Joint Base McGuire-Dix-Lakehurst Air Base Station,NJ,CONUS,AFRC,4 AF,514 AIR MOBILITY WING,HQ,HQ
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,32 AERIAL PORT SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 OPERATIONS GROUP,758 AIRLIFT SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 OPERATIONS GROUP,911 AEROMED EVAC SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,HQ,911 AEROMED STG SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MAINTENANCE GROUP,911 AIRCRAFT MAINT SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,HQ,911 AIRLIFT WING (OL FM00)
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 CES
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 COMMUNICATIONS SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 CONTRACTING FLIGHT
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 FORCE SUPPORT SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 LOGISTICS READINES SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MAINTENANCE GROUP,911 MAINTENANCE SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 OPERATIONS GROUP,911 OPERATIONS SUPPORT SQUADRON
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,911 SFS
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MAINTENANCE GROUP,HQ
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 MISSION SUPPORT GROUP,HQ
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,911 OPERATIONS GROUP,HQ
705,PITTSBURGH INTL JAP,PA,CONUS,AFRC,4 AF,911 AIRLIFT WING,HQ,HQ
650,Niagra Fall International Airport,NY,CONUS,AFRC,4 AF,914 AIR REFUELING WING,914 MISSION SUPPORT GROUP,30 AERIAL PORT SQUADRON
650,Niagra Fall International Airport,NY,CONUS,AFRC,4 AF,914 AIR REFUELING WING,914 OPERATIONS GROUP,328 AIR REFUELING SQUADRON
650,Niagra Fall International Airport,NY,CONUS,AFRC,4 AF,914 AIR REFUELING WING,914 OPERATIONS GROUP,328 AIR REFUELING SQUADRON
